datetime,pm25,pm10,o3,so2,no2,co
2014-07-15,33.0,94.33333333333333,85.6269113149847,3.975535168195718,36.69724770642202,0.48929663608562685
2014-07-16,95.33333333333333,125.33333333333333,21.10091743119266,2.4464831804281344,63.60856269113149,0.7951070336391437
2014-07-17,120.33333333333333,82.0,14.678899082568805,5.810397553516819,53.211009174311926,1.8348623853211008
2014-07-18,104.33333333333333,168.0,57.18654434250764,5.504587155963303,38.2262996941896,1.4067278287461773
2014-07-19,67.33333333333333,93.66666666666667,22.01834862385321,3.6697247706422016,53.51681957186543,0.764525993883792
2014-07-20,52.666666666666664,65.0,38.532110091743114,2.1406727828746175,35.47400611620795,0.672782874617737
2014-07-21,31.666666666666668,81.0,49.2354740061162,2.4464831804281344,21.71253822629969,0.5198776758409785
2014-07-22,9.0,51.0,14.067278287461773,1.8348623853211008,40.0611620795107,0.39755351681957185
2014-07-23,18.333333333333332,59.666666666666664,1.8348623853211008,8.256880733944953,60.55045871559633,0.8256880733944953
2014-07-24,71.0,193.66666666666666,1.8348623853211008,4.587155963302752,102.14067278287462,1.1620795107033637
2014-07-25,99.33333333333333,126.33333333333333,19.877675840978593,7.033639143730887,58.40978593272171,1.9266055045871557
2014-07-26,140.33333333333334,167.0,68.50152905198776,7.951070336391436,43.11926605504587,1.5596330275229355
2014-07-27,111.33333333333333,161.0,76.4525993883792,25.382262996941893,39.14373088685014,0.9174311926605504
2014-07-28,127.0,146.33333333333334,41.896024464831804,6.422018348623854,46.48318042813455,0.9174311926605504
2014-07-29,171.0,208.33333333333334,92.04892966360855,11.314984709480122,39.14373088685015,0.9174311926605504
2014-07-30,102.33333333333333,91.0,87.76758409785931,1.8348623853211008,25.99388379204893,1.0703363914373087
2014-07-31,190.0,193.0,20.79510703363914,7.033639143730887,51.98776758409786,1.6819571865443423
2014-08-01,135.33333333333334,193.0,10.091743119266054,4.587155963302752,48.318042813455655,1.5596330275229358
2014-08-02,63.333333333333336,86.33333333333333,2.7522935779816513,5.810397553516819,40.97859327217125,0.856269113149847
2014-08-03,147.66666666666666,177.0,46.788990825688074,3.3639143730886847,42.50764525993883,1.131498470948012
2014-08-04,73.0,87.33333333333333,10.091743119266054,2.1406727828746175,55.96330275229357,1.039755351681957
2014-08-05,13.333333333333334,20.666666666666668,10.39755351681957,1.8348623853211008,22.32415902140673,0.48929663608562685
2014-08-06,60.333333333333336,77.66666666666667,6.727828746177369,2.7522935779816513,21.10091743119266,0.948012232415902
2014-08-07,71.33333333333333,115.0,31.19266055045871,5.810397553516819,59.02140672782874,1.0703363914373087
2014-08-08,79.33333333333333,152.0,6.72782874617737,7.951070336391436,83.18042813455656,1.437308868501529
2014-08-09,136.0,191.33333333333334,10.091743119266054,9.174311926605505,88.07339449541284,1.5902140672782874
2014-08-10,28.0,36.666666666666664,21.406727828746174,1.8348623853211008,50.15290519877675,0.672782874617737
2014-08-11,14.666666666666666,53.333333333333336,21.71253822629969,1.8348623853211008,57.79816513761468,0.4587155963302752
2014-08-12,17.0,27.0,16.20795107033639,1.8348623853211008,61.46788990825687,0.3669724770642202
2014-08-13,33.0,42.0,53.822629969418955,1.8348623853211008,34.25076452599388,0.5504587155963302
2014-08-14,25.666666666666668,30.333333333333332,6.727828746177369,2.4464831804281344,46.17737003058104,0.7339449541284404
2014-08-15,72.66666666666667,153.66666666666666,4.281345565749235,2.4464831804281344,72.47706422018348,0.8868501529051986
2014-08-16,43.666666666666664,75.0,40.0611620795107,1.8348623853211008,68.19571865443424,0.6422018348623852
2014-08-17,33.333333333333336,51.0,103.05810397553516,3.975535168195718,25.076452599388375,0.6422018348623852
2014-08-18,34.333333333333336,53.0,46.48318042813455,2.1406727828746175,47.400611620795104,0.6422018348623854
2014-08-19,94.0,131.66666666666666,17.12538226299694,4.89296636085627,67.2782874617737,1.1620795107033637
2014-08-20,100.66666666666667,139.66666666666666,35.77981651376147,11.620795107033638,48.01223241590213,1.0703363914373087
2014-08-21,134.0,189.33333333333334,14.37308868501529,7.6452599388379205,77.37003058103976,1.3149847094801224
2014-08-22,24.0,44.333333333333336,27.217125382262992,1.8348623853211008,48.01223241590213,0.4587155963302752
2014-08-23,109.33333333333333,152.0,2.4464831804281344,1.8348623853211008,98.16513761467888,1.4067278287461773
2014-08-24,30.0,42.666666666666664,18.654434250764524,1.8348623853211008,48.318042813455655,0.5810397553516818
2014-08-25,18.0,41.666666666666664,7.64525993883792,2.4464831804281344,56.269113149847094,0.4587155963302752
2014-08-26,25.0,62.333333333333336,9.785932721712536,1.8348623853211008,70.33639143730886,0.48929663608562685
2014-08-27,33.666666666666664,85.0,10.39755351681957,2.7522935779816513,85.01529051987767,0.581039755351682
2014-08-28,73.0,116.0,48.318042813455655,7.339449541284403,74.31192660550458,0.7951070336391437
2014-08-29,71.33333333333333,117.0,61.46788990825687,1.8348623853211008,32.41590214067278,0.8868501529051986
2014-08-30,131.0,147.33333333333334,4.892966360856269,2.7522935779816513,61.773700305810394,1.712538226299694
2014-08-31,64.66666666666667,130.0,49.84709480122324,1.8348623853211008,24.159021406727827,0.948012232415902
2014-09-01,80.33333333333333,86.33333333333333,1.8348623853211008,1.8348623853211008,60.244648318042806,1.712538226299694
2014-09-02,20.0,144.0,75.22935779816514,1.8348623853211008,15.902140672782872,0.856269113149847
2014-09-03,12.666666666666666,28.0,14.37308868501529,1.8348623853211008,41.896024464831804,0.48929663608562685
2014-09-04,51.666666666666664,100.66666666666667,1.8348623853211008,2.1406727828746175,77.37003058103976,1.131498470948012
2014-09-05,69.33333333333333,136.0,3.058103975535168,3.363914373088685,74.6177370030581,1.1009174311926604
2014-09-06,113.33333333333333,124.66666666666667,2.1406727828746175,4.587155963302752,66.66666666666666,1.345565749235474
2014-09-07,156.66666666666666,170.33333333333334,30.886850152905197,11.620795107033638,57.79816513761468,1.131498470948012
2014-09-08,4.666666666666667,18.666666666666668,44.03669724770642,2.7522935779816513,29.357798165137613,0.2752293577981651
2014-09-09,23.333333333333332,52.666666666666664,9.174311926605505,3.058103975535168,51.37614678899083,0.5198776758409785
2014-09-10,92.33333333333333,153.0,2.1406727828746175,7.033639143730887,90.51987767584097,1.620795107033639
2014-09-11,80.0,128.66666666666666,2.7522935779816513,11.314984709480122,74.6177370030581,1.0091743119266054
2014-09-12,54.333333333333336,157.0,45.25993883792049,1.8348623853211008,36.3914373088685,0.5504587155963302
2014-09-13,85.33333333333333,177.0,1.8348623853211008,3.975535168195718,71.25382262996942,1.345565749235474
2014-09-14,90.0,140.33333333333334,12.53822629969419,5.810397553516819,67.88990825688073,0.8256880733944953
2014-09-15,16.666666666666668,30.333333333333332,2.4464831804281344,4.281345565749235,67.88990825688073,0.3058103975535168
2014-09-16,14.666666666666666,48.0,10.39755351681957,3.058103975535168,53.822629969418955,0.3058103975535168
2014-09-17,20.666666666666668,43.0,21.71253822629969,3.6697247706422016,46.788990825688074,0.39755351681957185
2014-09-18,77.66666666666667,122.0,2.4464831804281344,2.1406727828746175,71.55963302752293,0.8256880733944953
2014-09-19,88.0,164.33333333333334,5.198776758409785,5.810397553516819,72.17125382262996,0.8256880733944953
2014-09-20,108.0,126.0,11.009174311926605,3.058103975535168,61.16207951070336,1.6819571865443423
2014-09-21,70.66666666666667,92.33333333333333,12.538226299694188,20.489296636085626,63.91437308868501,3.027522935779816
2014-09-22,81.33333333333333,115.33333333333333,15.596330275229358,18.04281345565749,55.96330275229357,2.446483180428134
2014-09-23,72.0,134.0,1.8348623853211008,3.6697247706422016,44.95412844036698,1.3761467889908257
2014-09-24,32.0,36.0,2.7522935779816513,1.8348623853211008,54.12844036697246,0.5504587155963302
2014-09-25,77.0,123.0,1.8348623853211008,2.1406727828746175,53.822629969418955,1.253822629969419
2014-09-26,103.33333333333333,114.66666666666667,5.198776758409786,10.091743119266054,67.5840978593272,1.5596330275229355
2014-09-27,45.666666666666664,156.0,13.455657492354739,1.8348623853211008,46.48318042813455,0.5810397553516818
2014-09-28,52.666666666666664,145.0,1.8348623853211008,5.504587155963303,54.740061162079506,0.8868501529051986
2014-09-29,93.33333333333333,143.33333333333334,1.8348623853211008,3.6697247706422016,44.95412844036698,1.5902140672782874
2014-09-30,16.0,28.0,23.241590214067276,9.174311926605505,32.72171253822629,0.48929663608562685
2014-10-01,66.66666666666667,138.66666666666666,1.8348623853211008,5.504587155963303,55.657492354740064,0.7951070336391437
2014-10-02,61.0,106.0,1.8348623853211008,1.8348623853211008,44.03669724770642,1.0091743119266054
2014-10-03,74.66666666666667,102.0,1.8348623853211008,7.339449541284403,48.01223241590213,1.8042813455657492
2014-10-04,48.0,162.0,58.71559633027522,5.810397553516819,28.44036697247706,0.8868501529051986
2014-10-05,49.0,56.666666666666664,3.6697247706422016,1.8348623853211008,43.7308868501529,1.2232415902140674
2014-10-06,22.0,29.0,1.8348623853211008,1.8348623853211008,57.79816513761468,0.4587155963302752
2014-10-07,93.0,166.0,1.8348623853211008,2.7522935779816513,71.55963302752293,1.1009174311926604
2014-10-08,208.66666666666666,238.0,1.8348623853211008,4.281345565749235,92.04892966360855,1.3149847094801224
2014-10-09,294.6666666666667,329.0,1.8348623853211008,2.7522935779816513,88.99082568807337,2.293577981651376
2014-10-10,306.3333333333333,416.0,1.8348623853211008,1.8348623853211008,81.65137614678899,1.8348623853211008
2014-10-11,218.33333333333334,416.0,6.116207951070336,3.3639143730886847,73.08868501529052,2.079510703363914
2014-10-12,8.0,8.0,28.134556574923547,1.8348623853211008,28.134556574923547,0.21406727828746175
2014-10-13,9.333333333333334,13.666666666666666,35.47400611620795,2.4464831804281344,20.79510703363914,0.1834862385321101
2014-10-14,24.0,48.666666666666664,1.8348623853211008,1.8348623853211008,51.98776758409786,0.39755351681957185
2014-10-15,107.0,158.0,1.8348623853211008,4.587155963302752,77.37003058103976,1.0091743119266054
2014-10-16,30.0,94.66666666666667,1.8348623853211008,2.7522935779816513,66.66666666666667,0.856269113149847
2014-10-17,94.33333333333333,172.66666666666666,1.8348623853211008,6.116207951070336,79.81651376146789,0.9785932721712537
2014-10-18,131.66666666666666,173.33333333333334,1.8348623853211008,3.6697247706422016,96.33027522935778,1.1620795107033637
2014-10-19,351.0,394.3333333333333,1.8348623853211008,6.422018348623854,106.72782874617735,2.691131498470948
2014-10-20,183.66666666666666,202.66666666666666,1.8348623853211008,1.8348623853211008,66.05504587155963,1.437308868501529
2014-10-21,29.333333333333332,94.33333333333333,11.009174311926605,26.299694189602445,54.434250764525984,1.0091743119266054
2014-10-22,97.0,195.33333333333334,1.8348623853211008,7.951070336391436,62.691131498470945,1.620795107033639
2014-10-23,109.33333333333333,179.33333333333334,1.8348623853211008,10.703363914373087,82.56880733944953,1.1926605504587156
2014-10-24,160.0,197.0,1.8348623853211008,3.3639143730886847,85.93272171253822,1.6513761467889907
2014-10-25,261.0,268.3333333333333,1.8348623853211008,2.7522935779816513,88.37920489296636,2.0489296636085625
2014-10-26,52.0,246.66666666666666,46.788990825688074,2.1406727828746175,26.605504587155963,0.2752293577981651
2014-10-27,18.666666666666668,42.0,2.1406727828746175,3.058103975535168,63.302752293577974,0.3669724770642202
2014-10-28,86.33333333333333,149.66666666666666,1.8348623853211008,4.892966360856269,64.52599388379205,1.1926605504587153
2014-10-29,112.0,164.33333333333334,1.8348623853211008,5.198776758409786,80.1223241590214,1.2844036697247707
2014-10-30,190.33333333333334,263.0,1.8348623853211008,8.56269113149847,108.86850152905197,2.079510703363914
2014-10-31,219.0,254.0,1.8348623853211008,31.19266055045871,144.0366972477064,1.8348623853211008
2014-11-01,46.0,229.0,1.8348623853211008,6.422018348623854,63.91437308868501,0.856269113149847
2014-11-02,8.333333333333334,18.0,31.804281345565744,6.116207951070336,38.2262996941896,0.2752293577981651
2014-11-03,28.666666666666668,43.333333333333336,1.8348623853211008,6.422018348623854,61.773700305810394,0.764525993883792
2014-11-04,87.66666666666667,121.66666666666667,1.8348623853211008,3.6697247706422016,64.52599388379205,1.529051987767584
2014-11-05,140.33333333333334,169.0,2.1406727828746175,11.620795107033638,85.32110091743118,1.620795107033639
2014-11-06,7.0,15.333333333333334,46.17737003058104,1.8348623853211008,26.605504587155963,0.24464831804281342
2014-11-07,77.33333333333333,107.0,1.8348623853211008,12.538226299694188,53.822629969418955,1.4678899082568808
2014-11-08,63.666666666666664,76.0,1.8348623853211008,7.339449541284403,60.85626911314984,1.3761467889908257
2014-11-09,62.666666666666664,93.0,11.620795107033638,2.7522935779816513,53.822629969418955,0.9785932721712537
2014-11-10,40.333333333333336,65.0,6.422018348623854,3.6697247706422016,55.657492354740064,0.7951070336391437
2014-11-11,11.0,44.0,50.76452599388379,3.058103975535168,20.489296636085623,0.1834862385321101
2014-11-12,6.333333333333333,57.333333333333336,63.91437308868501,2.1406727828746175,14.678899082568805,0.1834862385321101
2014-11-13,13.0,26.0,5.504587155963303,2.7522935779816513,58.40978593272171,0.764525993883792
2014-11-14,38.0,54.666666666666664,1.8348623853211008,11.009174311926605,64.22018348623853,1.1009174311926604
2014-11-15,90.33333333333333,119.66666666666667,3.3639143730886847,22.935779816513758,74.00611620795105,1.620795107033639
2014-11-16,240.66666666666666,292.6666666666667,3.058103975535168,42.50764525993883,123.54740061162079,3.730886850152905
2014-11-17,12.666666666666666,23.0,31.19266055045871,16.20795107033639,38.837920489296636,0.3669724770642202
2014-11-18,36.333333333333336,48.0,1.8348623853211008,16.20795107033639,66.97247706422017,1.0091743119266054
2014-11-19,234.0,344.0,3.6697247706422016,53.211009174311926,122.01834862385321,4.495412844036697
2014-11-20,356.6666666666667,422.3333333333333,2.4464831804281344,22.935779816513758,140.0611620795107,3.3944954128440368
2014-11-21,370.0,395.0,2.7522935779816513,20.183486238532108,144.95412844036696,3.3944954128440368
2014-11-22,14.333333333333334,38.0,12.232415902140671,11.314984709480122,58.715596330275226,0.48929663608562685
2014-11-23,97.66666666666667,128.0,1.8348623853211008,23.853211009174313,70.9480122324159,1.9266055045871557
2014-11-24,85.0,142.0,2.1406727828746175,13.761467889908255,72.782874617737,1.3761467889908257
2014-11-25,119.0,166.33333333333334,1.8348623853211008,20.79510703363914,74.00611620795105,2.5382262996941893
2014-11-26,219.0,253.66666666666666,1.8348623853211008,22.01834862385321,86.85015290519878,4.097859327217125
2014-11-27,12.0,66.0,47.706422018348626,8.56269113149847,26.299694189602445,0.24464831804281342
2014-11-28,72.66666666666667,141.33333333333334,2.7522935779816513,32.415902140672785,78.59327217125382,2.079510703363914
2014-11-29,267.0,334.0,2.7522935779816513,20.489296636085626,88.68501529051987,4.709480122324159
2014-11-30,149.66666666666666,310.0,7.339449541284403,24.77064220183486,74.00611620795105,1.7737003058103973
2014-12-01,10.0,49.0,48.01223241590213,6.116207951070336,13.761467889908255,0.3058103975535168
2014-12-02,11.666666666666666,15.0,22.935779816513758,12.844036697247704,35.77981651376147,0.48929663608562685
2014-12-03,9.333333333333334,29.666666666666668,32.11009174311926,11.314984709480122,29.663608562691127,0.3669724770642202
2014-12-04,10.0,20.333333333333332,52.905198776758404,7.339449541284403,21.406727828746174,0.1834862385321101
2014-12-05,12.666666666666666,28.0,18.04281345565749,11.009174311926605,53.211009174311926,0.4587155963302752
2014-12-06,44.0,90.66666666666667,1.8348623853211008,29.051987767584095,69.72477064220182,1.131498470948012
2014-12-07,63.0,83.33333333333333,2.7522935779816513,34.556574923547394,63.30275229357798,2.018348623853211
2014-12-08,17.333333333333332,28.333333333333332,16.20795107033639,14.37308868501529,55.65749235474005,0.6116207951070335
2014-12-09,123.0,315.3333333333333,3.6697247706422016,52.29357798165137,92.66055045871559,5.10703363914373
2014-12-10,332.6666666666667,350.3333333333333,2.1406727828746175,69.41896024464832,121.10091743119266,5.993883792048929
2014-12-11,12.0,14.666666666666666,30.886850152905197,20.79510703363914,36.3914373088685,0.39755351681957185
2014-12-12,8.666666666666666,21.333333333333332,38.837920489296636,11.620795107033638,22.32415902140673,0.3363914373088685
2014-12-13,13.666666666666666,35.666666666666664,28.74617737003058,14.984709480122325,36.3914373088685,0.4587155963302752
2014-12-14,82.0,99.33333333333333,1.8348623853211008,42.20183486238532,69.1131498470948,2.201834862385321
2014-12-15,98.33333333333333,182.33333333333334,21.10091743119266,55.35168195718654,77.37003058103976,2.7522935779816513
2014-12-16,8.666666666666666,15.333333333333334,46.17737003058104,7.6452599388379205,17.737003058103976,0.4281345565749235
2014-12-17,59.0,98.33333333333333,9.785932721712538,29.663608562691127,55.35168195718654,1.131498470948012
2014-12-18,120.66666666666667,178.0,1.8348623853211008,96.02446483180427,80.42813455657492,4.128440366972477
2014-12-19,114.0,170.66666666666666,15.596330275229356,40.67278287461773,77.98165137614679,2.7217125382262997
2014-12-20,6.666666666666667,13.666666666666666,11.314984709480122,19.571865443425075,46.788990825688074,0.5810397553516818
2014-12-21,4.666666666666667,5.666666666666667,40.0611620795107,9.480122324159021,20.79510703363914,0.3058103975535168
2014-12-22,111.0,163.33333333333334,1.8348623853211008,64.22018348623853,76.14678899082568,2.874617737003058
2014-12-23,91.33333333333333,111.0,3.975535168195718,50.76452599388379,79.20489296636084,2.7522935779816513
2014-12-24,9.333333333333334,41.0,38.532110091743114,23.241590214067276,29.051987767584095,0.39755351681957185
2014-12-25,11.666666666666666,20.666666666666668,26.299694189602445,20.489296636085626,48.01223241590213,0.4281345565749235
2014-12-26,128.33333333333334,176.0,1.8348623853211008,67.2782874617737,83.48623853211008,3.7614678899082565
2014-12-27,200.33333333333334,242.0,1.8348623853211008,92.04892966360855,114.98470948012232,5.015290519877675
2014-12-28,194.33333333333334,214.33333333333334,1.8348623853211008,73.70030581039754,115.90214067278286,4.00611620795107
2014-12-29,176.66666666666666,239.66666666666666,3.3639143730886847,61.46788990825687,106.72782874617735,4.831804281345565
2014-12-30,10.666666666666666,28.0,27.52293577981651,19.571865443425075,48.01223241590213,0.48929663608562685
2014-12-31,5.666666666666667,39.333333333333336,48.92966360856269,7.033639143730887,15.596330275229356,0.2752293577981651
2015-01-01,5.666666666666667,19.0,22.629969418960243,11.620795107033638,38.837920489296636,0.5810397553516818
2015-01-02,12.333333333333334,21.666666666666668,23.54740061162079,14.067278287461773,45.871559633027516,0.5810397553516818
2015-01-03,194.0,245.0,1.8348623853211008,71.55963302752293,96.63608562691131,4.709480122324159
2015-01-04,300.0,342.0,1.8348623853211008,109.17431192660551,155.96330275229357,6.330275229357798
2015-01-05,159.33333333333334,212.0,1.8348623853211008,93.27217125382263,101.52905198776757,3.9449541284403664
2015-01-06,10.333333333333334,19.666666666666668,28.134556574923547,27.828746177370032,39.449541284403665,0.48929663608562685
2015-01-07,29.333333333333332,43.666666666666664,1.8348623853211008,28.134556574923547,63.91437308868501,0.948012232415902
2015-01-08,185.33333333333334,226.0,1.8348623853211008,40.0611620795107,86.23853211009174,4.617737003058103
2015-01-09,24.333333333333332,106.0,10.39755351681957,17.737003058103976,55.657492354740064,0.764525993883792
2015-01-10,180.0,242.33333333333334,3.058103975535168,62.079510703363916,102.44648318042812,4.4954128440366965
2015-01-11,5.0,12.0,43.7308868501529,7.951070336391438,28.44036697247706,0.3363914373088685
2015-01-12,99.33333333333333,103.33333333333333,1.8348623853211008,36.08562691131498,65.44342507645258,2.018348623853211
2015-01-13,143.66666666666666,165.66666666666666,1.8348623853211008,48.62385321100917,83.18042813455656,3.1498470948012227
2015-01-14,163.0,313.0,1.8348623853211008,58.40978593272171,81.03975535168195,1.987767584097859
2015-01-15,228.33333333333334,343.0,1.8348623853211008,61.46788990825687,90.82568807339449,3.3027522935779814
2015-01-16,13.666666666666666,157.0,37.920489296636084,12.232415902140673,22.324159021406725,0.3669724770642202
2015-01-17,12.333333333333334,19.0,25.688073394495415,16.513761467889907,48.92966360856269,0.5504587155963302
2015-01-18,148.0,161.66666666666666,1.8348623853211008,55.96330275229357,92.35474006116208,2.966360856269113
2015-01-19,29.666666666666668,55.666666666666664,7.951070336391436,15.596330275229356,70.33639143730886,1.1620795107033637
2015-01-20,72.66666666666667,98.0,1.8348623853211008,47.09480122324158,76.4525993883792,2.1406727828746175
2015-01-21,12.333333333333334,17.333333333333332,48.318042813455655,12.538226299694188,27.52293577981651,0.3669724770642202
2015-01-22,48.666666666666664,49.666666666666664,1.8348623853211008,30.886850152905197,65.13761467889908,1.437308868501529
2015-01-23,205.33333333333334,213.0,1.8348623853211008,60.85626911314984,107.3394495412844,3.5474006116207946
2015-01-24,40.333333333333336,232.66666666666666,5.810397553516819,22.32415902140673,73.08868501529052,1.131498470948012
2015-01-25,74.66666666666667,78.0,9.785932721712538,14.37308868501529,50.15290519877675,1.0703363914373087
2015-01-26,266.0,78.0,2.1406727828746175,15.902140672782872,79.51070336391437,3.9449541284403664
2015-01-27,12.0,23.0,42.20183486238532,21.406727828746174,26.605504587155963,0.5198776758409785
2015-01-28,10.333333333333334,17.333333333333332,39.14373088685015,12.232415902140673,32.41590214067278,0.3363914373088685
2015-01-29,90.66666666666667,104.66666666666667,14.067278287461773,21.71253822629969,47.09480122324158,1.039755351681957
2015-01-30,10.0,27.666666666666668,48.318042813455655,21.406727828746174,27.52293577981651,0.3669724770642202
2015-01-31,14.333333333333334,22.0,15.902140672782872,25.076452599388375,56.269113149847094,0.6422018348623854
2015-02-01,55.333333333333336,118.66666666666667,1.8348623853211008,28.74617737003058,63.60856269113149,1.345565749235474
2015-02-02,142.33333333333334,204.0,1.8348623853211008,51.07033639143731,81.34556574923546,2.5382262996941893
2015-02-03,195.66666666666666,155.0,1.8348623853211008,23.54740061162079,90.51987767584097,3.119266055045871
2015-02-04,7.333333333333333,19.666666666666668,54.12844036697248,13.455657492354739,21.71253822629969,0.3058103975535168
2015-02-05,12.666666666666666,21.333333333333332,54.43425076452599,24.464831804281346,37.61467889908257,0.3669724770642202
2015-02-06,103.66666666666667,95.66666666666667,1.8348623853211008,39.449541284403665,98.47094801223243,2.8134556574923546
2015-02-07,9.333333333333334,18.0,75.53516819571864,6.116207951070336,20.183486238532108,0.2752293577981651
2015-02-08,11.666666666666666,14.0,41.896024464831804,18.960244648318042,33.333333333333336,0.5198776758409785
2015-02-09,115.0,112.66666666666667,3.975535168195718,47.400611620795104,76.14678899082568,2.201834862385321
2015-02-10,133.33333333333334,122.66666666666667,1.8348623853211008,59.02140672782874,94.18960244648319,2.691131498470948
2015-02-11,75.33333333333333,74.33333333333333,25.99388379204893,36.08562691131498,67.88990825688073,1.7431192660550456
2015-02-12,25.666666666666668,29.666666666666668,30.58103975535168,27.828746177370025,60.856269113149835,0.764525993883792
2015-02-13,94.0,105.0,3.058103975535168,27.828746177370032,68.19571865443424,2.3547400611620795
2015-02-14,218.33333333333334,172.66666666666666,13.455657492354739,50.45871559633027,104.28134556574923,3.119266055045871
2015-02-15,341.6666666666667,296.0,14.067278287461773,77.67584097859326,121.40672782874617,4.92354740061162
2015-02-16,252.0,213.66666666666666,14.984709480122325,59.02140672782875,84.70948012232417,4.434250764525994
2015-02-17,15.666666666666666,31.0,44.342507645259936,12.232415902140673,25.99388379204893,0.39755351681957185
2015-02-18,13.666666666666666,12.333333333333334,50.45871559633027,16.20795107033639,23.853211009174306,0.4587155963302752
2015-02-19,307.0,329.3333333333333,12.844036697247708,78.89908256880733,52.905198776758404,1.987767584097859
2015-02-20,99.66666666666667,59.0,32.11009174311926,4.89296636085627,29.96941896024465,1.039755351681957
2015-02-21,178.33333333333334,113.66666666666667,24.464831804281346,22.01834862385321,29.96941896024465,1.529051987767584
2015-02-22,67.33333333333333,349.0,56.269113149847094,1.8348623853211008,9.785932721712538,0.21406727828746175
2015-02-23,20.666666666666668,53.666666666666664,25.99388379204893,14.067278287461773,30.886850152905197,0.5504587155963302
2015-02-24,151.66666666666666,175.0,7.339449541284403,36.08562691131498,59.327217125382255,2.385321100917431
2015-02-25,82.66666666666667,196.0,34.25076452599388,14.678899082568806,33.944954128440365,0.948012232415902
2015-02-26,12.666666666666666,10.0,39.75535168195719,9.480122324159021,30.886850152905197,0.39755351681957185
2015-02-27,8.666666666666666,12.666666666666666,41.59021406727828,7.6452599388379205,27.217125382262992,0.39755351681957185
2015-02-28,71.0,58.666666666666664,17.12538226299694,4.89296636085627,29.96941896024465,0.764525993883792
2015-03-01,31.666666666666668,66.0,10.091743119266054,9.785932721712538,62.079510703363916,0.9174311926605503
2015-03-02,133.0,137.33333333333334,10.39755351681957,38.83792048929663,80.42813455657492,3.63914373088685
2015-03-03,4.666666666666667,55.0,62.99694189602446,3.3639143730886847,10.091743119266054,0.1834862385321101
2015-03-04,15.0,23.0,23.54740061162079,19.571865443425075,40.97859327217125,0.5198776758409785
2015-03-05,125.33333333333333,125.33333333333333,8.56269113149847,35.77981651376147,76.4525993883792,2.4159021406727827
2015-03-06,172.0,165.66666666666666,8.256880733944953,47.094801223241596,77.98165137614679,2.568807339449541
2015-03-07,263.0,235.66666666666666,11.620795107033638,42.81345565749235,94.4954128440367,2.9051987767584095
2015-03-08,211.0,171.0,8.256880733944953,56.269113149847094,98.77675840978593,2.8134556574923546
2015-03-09,6.333333333333333,13.666666666666666,59.63302752293578,1.8348623853211008,10.703363914373087,0.1834862385321101
2015-03-10,12.666666666666666,16.666666666666668,20.183486238532108,11.620795107033638,50.45871559633027,0.6422018348623852
2015-03-11,90.0,85.0,9.785932721712538,31.804281345565744,81.65137614678899,1.6819571865443426
2015-03-12,95.33333333333333,99.66666666666667,7.339449541284403,37.61467889908257,80.4281345565749,2.3241590214067274
2015-03-13,106.66666666666667,84.66666666666667,8.868501529051988,32.11009174311926,81.34556574923546,2.018348623853211
2015-03-14,60.333333333333336,57.666666666666664,6.422018348623854,29.96941896024465,68.19571865443424,1.620795107033639
2015-03-15,127.0,194.33333333333334,9.78593272171254,34.86238532110091,110.09174311926604,2.385321100917431
2015-03-16,131.66666666666666,189.0,5.810397553516819,40.67278287461773,88.07339449541284,1.9571865443425074
2015-03-17,306.0,272.0,5.810397553516819,7.951070336391436,74.92354740061161,2.0489296636085625
2015-03-18,34.0,36.333333333333336,37.30886850152905,13.455657492354739,56.57492354740061,0.7951070336391437
2015-03-19,84.66666666666667,121.0,10.397553516819572,11.009174311926605,82.87461773700305,1.131498470948012
2015-03-20,30.666666666666668,160.33333333333334,27.52293577981651,11.314984709480122,52.59938837920489,0.4587155963302752
2015-03-21,22.333333333333332,139.33333333333334,58.715596330275226,7.339449541284403,19.266055045871557,0.21406727828746175
2015-03-22,9.666666666666666,88.33333333333333,62.38532110091742,1.8348623853211008,13.761467889908255,0.1834862385321101
2015-03-23,63.0,133.33333333333334,6.116207951070336,7.033639143730887,66.66666666666667,1.1620795107033637
2015-03-24,65.0,82.66666666666667,20.183486238532108,45.25993883792049,66.97247706422017,2.2324159021406724
2015-03-25,125.0,124.0,7.339449541284403,41.896024464831804,87.1559633027523,2.293577981651376
2015-03-26,122.33333333333333,144.0,16.20795107033639,22.935779816513758,82.56880733944953,1.131498470948012
2015-03-27,120.66666666666667,88.66666666666667,32.11009174311926,25.99388379204893,68.19571865443424,0.8256880733944953
2015-03-28,83.66666666666667,184.33333333333334,40.67278287461773,11.314984709480122,45.871559633027516,0.6116207951070336
2015-03-29,63.0,96.33333333333333,4.281345565749235,11.314984709480122,91.13149847094799,1.2232415902140672
2015-03-30,129.66666666666666,303.3333333333333,5.810397553516819,27.828746177370032,88.99082568807337,1.620795107033639
2015-03-31,159.33333333333334,148.0,36.08562691131498,19.571865443425075,51.68195718654434,2.293577981651376
2015-04-01,74.66666666666667,87.33333333333333,7.951070336391436,5.504587155963303,69.41896024464832,0.8256880733944953
2015-04-02,53.333333333333336,17.333333333333332,38.532110091743114,1.8348623853211008,33.333333333333336,0.764525993883792
2015-04-03,21.0,15.333333333333334,52.29357798165137,3.6697247706422016,39.14373088685015,0.48929663608562685
